koi_disposition,koi_period,koi_depth,koi_duration,koi_ror,koi_model_snr
CANDIDATE,19.3854894,4560.0,1.031,0.061464,2.7
CANDIDATE,416.87893121,23791.335898271922,4.45,0.28364628616454735,259.8950005434192
CANDIDATE,48.38798413,23791.335898271922,1.23,0.28364628616454735,259.8950005434192
CANDIDATE,357.588538,344.8,3.367,0.017246,7.2
CANDIDATE,545.205601,199.7,3.296,0.01313,7.1
CANDIDATE,105.053389,176.7,1.988,0.012324,5.8
CANDIDATE,24.7967294,970.5,4.278,0.037093,13.8
CANDIDATE,44.7060191,292.0,0.25,0.682839,6.6
CANDIDATE,125.277815,432.3,4.442,0.018635,11.0
CANDIDATE,27.2020672,180.3,1.811,0.012294,8.7
CANDIDATE,40.7282314,221.8,13.677,0.018806,19.4
CANDIDATE,183.38048452,23791.335898271922,3.25,0.28364628616454735,259.8950005434192
CANDIDATE,398.51312,249.2,5.41,0.014876,5.9
CANDIDATE,559.785594,274.8,3.496,0.015474,7.3
CANDIDATE,109.43946,187.1,3.801,0.012326,7.3
CANDIDATE,194.25835342,23791.335898271922,3.15,0.28364628616454735,259.8950005434192
CANDIDATE,164.507439,433.8,11.428,0.019279,11.7
CANDIDATE,370.84786,1440.0,13.966,0.041614,15.2
CANDIDATE,73.908995,100.5,3.916,0.009385,7.0
CANDIDATE,96.32561456,23791.335898271922,2.28,0.28364628616454735,259.8950005434192
CANDIDATE,212.646179,953.0,2.539,0.028341,5.4
CANDIDATE,251.48808,305.0,6.8,0.017704,6.4
CANDIDATE,32.4185265,110.7,5.154,0.010304,7.9
CANDIDATE,19.159760875,32491.0,3.10166,0.447952,900.3
CANDIDATE,32.033211,71.3,5.289,0.007707,9.2
CANDIDATE,43.3975622,585.3,3.908,0.021385,8.6
CANDIDATE,478.79185021,23791.335898271922,4.06,0.28364628616454735,259.8950005434192
CANDIDATE,22.2659599,61.3,4.816,0.007252,8.3
CANDIDATE,199.064336,265.0,13.623,0.016309,15.4
CANDIDATE,277.114286,567.1,3.926,0.021302,10.4
CANDIDATE,323.159363,368.6,2.427,0.017259,7.4
CANDIDATE,21.512259,131.3,4.337,0.010344,7.1
CANDIDATE,303.226376,1464.0,1.802,0.035058,12.7
CANDIDATE,22.8631517,103.3,1.659,0.00909,8.5
CANDIDATE,97.942437,100.2,2.575,0.009176,7.8
CANDIDATE,493.30572,404.5,5.425,0.018001,7.2
CANDIDATE,449.87203,1130.0,6.539,0.030192,10.5
CANDIDATE,419.93373,285.0,10.29,0.01585,12.0
CANDIDATE,322.221973,465.6,7.531,0.019817,8.9
CANDIDATE,235.413973,1027.0,3.065,0.029306,6.9
CANDIDATE,366.68293,1075.0,3.854,0.033201,6.4
CANDIDATE,240.57135,921.5,11.164,0.028417,36.9
CANDIDATE,217.792748,1487.0,4.695,0.043916,16.6
CANDIDATE,388.03884851,23791.335898271922,4.44,0.28364628616454735,259.8950005434192
CANDIDATE,4.76815507,61.0,2.115,0.006925,9.2
CANDIDATE,49.49059818,23791.335898271922,1.61,0.28364628616454735,259.8950005434192
CANDIDATE,364.18129,469.5,6.65,0.019149,7.0
CANDIDATE,37.7935113,67.2,1.718,0.007533,6.9
CANDIDATE,172.621943,788.0,4.435,0.025576,3.4
CANDIDATE,264.708077,461.3,3.975,0.019432,6.3
CANDIDATE,8.67237968,99.1,2.826,0.009044,12.3
CANDIDATE,35.9216912,221.3,0.585,0.015255,5.6
CANDIDATE,102.300622,781.2,4.473,0.03432,13.0
CANDIDATE,359.8455,503.9,34.84,0.020375,12.3
CANDIDATE,22.7783121,155.6,1.037,0.011708,7.3
CANDIDATE,114.406187,1306.0,4.92,0.03211,11.4
CANDIDATE,132.114,216.8,2.514,0.013051,5.7
CANDIDATE,623.2344,602.8,14.448,0.022285,15.8
CANDIDATE,46.16051579,23791.335898271922,2.37,0.28364628616454735,259.8950005434192
CANDIDATE,217.170081,937.0,4.291,85.19371,9.5
CANDIDATE,287.33114,406.7,12.722,0.018829,19.7
CANDIDATE,189.456089,453.0,3.077,0.019638,5.4
CANDIDATE,230.358183,1023.0,2.031,0.029765,6.2
CANDIDATE,211.54114,751.0,5.4,0.025025,5.3
CANDIDATE,88.523517,828.0,7.22,0.031674,7.7
CANDIDATE,134.35872,75.2,13.3,0.008084,16.5
CANDIDATE,55.01469183,23791.335898271922,2.34,0.28364628616454735,259.8950005434192
CANDIDATE,198.781156,138.3,6.77,0.010874,10.3
CANDIDATE,111.149082,394.2,2.911,0.018047,5.9
CANDIDATE,284.87177,106.7,15.63,0.009524,10.1
CANDIDATE,190.860818,512.0,2.823,0.020979,6.2
CANDIDATE,374.41813,430.2,17.9,0.019694,8.9
CANDIDATE,263.30198,377.6,2.213,0.017752,5.6
CANDIDATE,370.31761,1885.0,12.588,0.038964,15.1
CANDIDATE,37.959659,287.9,2.793,0.015618,6.9
CANDIDATE,405.6296,304.3,11.26,0.016212,5.8
CANDIDATE,11.8307724,136.0,8.791,0.011053,12.4
CANDIDATE,434.28175,663.1,8.14,0.023645,12.8
CANDIDATE,33.814176,222.6,7.69,0.013689,8.1
CANDIDATE,16.2957847,409.8,5.16,0.019312,14.2
CANDIDATE,28.201998,23791.335898271922,3.86,0.28364628616454735,259.8950005434192
CANDIDATE,58.92565,44.7,14.56,0.006219,5.3
CANDIDATE,19.2405821,207.4,4.99,0.012881,9.0
CANDIDATE,28.684308,282.3,4.64,0.015041,9.1
CANDIDATE,265.29617,608.0,4.1,0.02249,5.9
CANDIDATE,58.940569,570.3,4.769,0.022938,9.2
CANDIDATE,14.1502311,208.1,1.503,0.012874,9.3
CANDIDATE,486.12702,120.6,9.495,0.01017,8.1
CANDIDATE,140.24408749,23791.335898271922,5.43,0.28364628616454735,259.8950005434192
CANDIDATE,48.04066636,23791.335898271922,1.62,0.28364628616454735,259.8950005434192
CANDIDATE,12.008552,76.6,4.613,0.009682,11.8
CANDIDATE,10.4314847,59.1,2.09,0.009133,9.6
CANDIDATE,47.5571352,339.0,1.708,0.017684,6.7
CANDIDATE,27.2497521,102.0,11.609,0.009088,14.6
CANDIDATE,16.9972894,225.0,2.585,0.015447,11.1
CANDIDATE,93.05654364,23791.335898271922,2.34,0.28364628616454735,259.8950005434192
CANDIDATE,88.433122,120.4,2.392,0.010199,4.0
CANDIDATE,282.34315,220.5,3.956,0.014083,3.7
CANDIDATE,1.645319649,1082.0,1.635,0.029805,11.8
CANDIDATE,15.3573445,117.1,1.634,0.013216,9.6
CANDIDATE,77.792718,287.9,6.08,0.015988,9.1
CANDIDATE,163.51489847,23791.335898271922,3.08,0.28364628616454735,259.8950005434192
CANDIDATE,5.288547653,2185.3,3.2646,0.055215,218.9
CANDIDATE,294.055263,770.0,14.32,0.025404,21.1
CANDIDATE,126.505657,95.5,8.836,0.009097,3.7
CANDIDATE,117.684591,134.6,2.219,0.010894,5.3
CANDIDATE,46.245164,492.1,5.663,0.02036,15.5
CANDIDATE,9.7043379,129.0,3.515,0.010444,8.6
CANDIDATE,34.775371,38.8,2.93,0.005825,5.7
CANDIDATE,0.306702491,138.8,0.9074,0.010797,21.9
CANDIDATE,12.7713826,141.8,3.347,0.011084,8.0
CANDIDATE,42.294739,254.2,34.63,0.163499,25.2
CANDIDATE,1.444486083,980.7,1.437,0.028315,12.0
CANDIDATE,11.6089351,199.6,2.957,0.120487,8.7
CANDIDATE,14.2378417,193.0,4.86,0.012587,10.5
CANDIDATE,10.8206034,116.7,2.848,0.0103,7.3
CANDIDATE,10.2090268,36.7,6.264,0.005552,9.8
CANDIDATE,54.2916336,97.8,3.364,0.009748,7.9
CANDIDATE,122.8054416,313.0,2.663,0.361369,10.6
CANDIDATE,37.8404232,232.6,6.408,0.014016,23.7
CANDIDATE,47.25643291,23791.335898271922,2.0,0.28364628616454735,259.8950005434192
CANDIDATE,32.0273169,161.7,5.144,0.011529,8.8
CANDIDATE,8.75630628,81.9,2.852,0.008347,9.8
CANDIDATE,9.6183111,25.0,4.215,0.004666,11.9
CANDIDATE,0.518060209,2258.4,1.8062,0.317784,140.6
CANDIDATE,17.3695112,314.0,4.012,0.015932,8.6
CANDIDATE,17.8693759,63.0,6.886,0.007351,9.8
CANDIDATE,17.236085,330.0,4.209,0.016355,10.4
CANDIDATE,485.92297,122.9,3.756,0.010284,5.5
CANDIDATE,9.6550473,313.1,2.752,0.015707,12.2
CANDIDATE,228.65412,179.1,2.487,0.012437,6.6
CANDIDATE,12.7143635,524.8,3.101,0.020912,9.9
CANDIDATE,80.4103783,591.4,3.487,0.026973,14.0
CANDIDATE,1.93188768,37.8,1.087,0.00568,8.8
CANDIDATE,5.2449156,35.5,8.367,0.005433,11.7
CANDIDATE,168.66934782,23791.335898271922,4.07,0.28364628616454735,259.8950005434192
CANDIDATE,571.280892,460.7,21.827,0.020623,37.8
CANDIDATE,4.66185924,49.3,3.164,0.006553,15.8
CANDIDATE,1.213672208,2731.0,1.3644,6.416173,24.8
CANDIDATE,90.097375,282.6,12.697,0.015404,11.5
CANDIDATE,7.72966941,426.7,2.091,0.02003,8.4
CANDIDATE,51.85656556,23791.335898271922,2.21,0.28364628616454735,259.8950005434192
CANDIDATE,154.536881,258.5,15.44,0.014896,3.5
CANDIDATE,87.707513,578.0,2.184,0.021868,7.1
CANDIDATE,437.51586139,23791.335898271922,4.16,0.28364628616454735,259.8950005434192
CANDIDATE,8.97377221,106.5,2.135,0.009575,9.4
CANDIDATE,205.41415,283.8,10.26,0.015445,7.9
CANDIDATE,114.27173902,23791.335898271922,2.19,0.28364628616454735,259.8950005434192
CANDIDATE,26.40805532,23791.335898271922,2.7,0.28364628616454735,259.8950005434192
CANDIDATE,46.07931317,23791.335898271922,1.87,0.28364628616454735,259.8950005434192
CANDIDATE,24.8434837,217.4,4.8,0.01415,14.2
CANDIDATE,7.7016694,155.7,10.898,0.011266,17.8
CANDIDATE,4.67250377,79.6,4.441,0.010287,13.8
CANDIDATE,21.9711574,178.1,5.012,0.012115,7.8
CANDIDATE,144.688915,397.1,9.468,0.017821,11.6
CANDIDATE,1.54287434,401.4,1.1121,0.017873,20.7
CANDIDATE,33.3200908,6186.9,6.5265,0.072094,84.5
CANDIDATE,91.20573037,23791.335898271922,4.17,0.28364628616454735,259.8950005434192
CANDIDATE,7.07394528,228.3,2.319,0.013779,9.5
CANDIDATE,14.516741,227.2,2.706,0.016064,10.1
CANDIDATE,20.5718107,379.0,3.399,0.017281,13.0
CANDIDATE,11.867172,595.6,4.815,0.022359,13.4
CANDIDATE,142.685885,1195.0,3.792,0.031609,9.3
CANDIDATE,12.4970599,180.0,3.877,0.012948,10.6
CANDIDATE,6.06330298,200.7,3.275,0.013024,13.1
CANDIDATE,86.431871,415.1,7.374,0.023463,11.2
CANDIDATE,26.1152887,70.0,12.54,0.0075,10.6
CANDIDATE,269.306232,1708.0,14.931,0.269007,18.1
CANDIDATE,96.509214,1528.0,0.589,2.666063,3.8
CANDIDATE,69.64679311,23791.335898271922,3.71,0.28364628616454735,259.8950005434192
CANDIDATE,111.65546,2887.0,1.051,10.425711,7.0
CANDIDATE,86.13201864,23791.335898271922,3.11,0.28364628616454735,259.8950005434192
CANDIDATE,47.14404783,23791.335898271922,4.35,0.28364628616454735,259.8950005434192
CANDIDATE,197.05431574,23791.335898271922,6.38,0.28364628616454735,259.8950005434192
CANDIDATE,406.496216,380.2,3.495,0.018296,6.9
CANDIDATE,491.61516814,23791.335898271922,6.31,0.28364628616454735,259.8950005434192
CANDIDATE,499.47338,1662.0,12.248,0.041532,15.7
CANDIDATE,7.3138454,247.7,2.273,0.016831,9.2
CANDIDATE,212.43503674,23791.335898271922,4.26,0.28364628616454735,259.8950005434192
CANDIDATE,11.1619384,124.4,5.195,0.011022,13.4
CANDIDATE,76.83994597,23791.335898271922,3.11,0.28364628616454735,259.8950005434192
CANDIDATE,78.86684,86.1,4.5,0.008627,4.8
CANDIDATE,28.8672107,347.1,3.782,0.016563,12.0
CANDIDATE,48.9528113,23791.335898271922,1.66,0.28364628616454735,259.8950005434192
CANDIDATE,431.78556,332.6,9.135,0.016648,9.4
CANDIDATE,144.102562,171.3,2.753,0.012104,4.1
CANDIDATE,112.317402,182.4,3.471,0.012832,7.8
CANDIDATE,9.13315062,231.2,2.1557,0.014047,23.0
CANDIDATE,335.56311,158.0,13.06,0.011552,7.2
CANDIDATE,154.607419,279.9,9.225,0.015319,13.4
CANDIDATE,57.132855,414.1,4.958,0.018363,11.0
CANDIDATE,28.2251049,201.3,2.354,0.01426,8.9
CANDIDATE,150.381954,396.1,4.968,0.021711,7.8
CANDIDATE,95.906433,836.2,4.08,0.027054,11.0
CANDIDATE,445.21685,211.6,16.37,0.013227,11.1
CANDIDATE,35.502865,115.9,8.149,0.010848,11.0
CANDIDATE,66.789347,358.5,4.08,0.018351,9.5
CANDIDATE,6.150251376,2128.7,1.68923,0.319491,471.0
CANDIDATE,29.5126153,188.2,6.314,0.01247,9.4
CANDIDATE,455.27405,366.0,2.4,0.01719,4.5
CANDIDATE,117.761,53.9,3.454,0.006687,7.1
CANDIDATE,46.331703,299.9,4.514,0.015637,9.4
CANDIDATE,7.1931193,125.6,2.935,0.010194,10.7
CANDIDATE,47.7439509,96.9,2.99,0.012349,15.0
CANDIDATE,4.57834367,140.7,3.987,0.010812,11.4
CANDIDATE,12.654896,100.6,4.325,0.009121,10.4
CANDIDATE,131.258668,153.0,4.89,0.011652,8.5
CANDIDATE,92.552007,282.6,2.135,0.015755,7.3
CANDIDATE,75.072964,74.3,9.21,0.007983,7.1
CANDIDATE,31.8134892,234.2,1.422,0.013972,5.2
CANDIDATE,115.230655,164.4,17.735,0.014633,21.3
CANDIDATE,106.25976,354.0,6.101,0.016656,7.7
CANDIDATE,505.462916,1724.0,10.127,0.038043,17.6
CANDIDATE,274.743032,309.0,9.137,0.016394,12.2
CANDIDATE,360.477635,604.0,4.332,71.862778,7.3
CANDIDATE,18.0811429,71.2,4.44,0.008065,5.7
CANDIDATE,5.902596818,54894.0,5.5711,0.215997,533.9
CANDIDATE,214.013044,123.2,7.87,0.010275,9.0
CANDIDATE,143.09688,125.0,17.74,0.010343,6.4
CANDIDATE,73.4567573,23791.335898271922,2.74,0.28364628616454735,259.8950005434192
CANDIDATE,13.0327301,242.3,3.902,0.015088,11.1
CANDIDATE,31.9533679,106.1,8.424,0.010307,15.2
CANDIDATE,458.16754,683.0,6.97,0.023647,5.6
CANDIDATE,67.8766605,389.2,2.598,0.018053,9.1
CANDIDATE,25.0901574,37.7,8.273,0.006937,12.1
CANDIDATE,326.6708,386.4,10.84,0.018788,10.8
CANDIDATE,143.21109362,23791.335898271922,2.71,0.28364628616454735,259.8950005434192
CANDIDATE,362.97828,260.6,14.083,0.014788,13.0
CANDIDATE,240.192808,605.8,9.72,0.025124,12.0
CANDIDATE,86.723653,241.0,4.852,0.014997,9.4
CANDIDATE,36.566324,2943.0,4.832,0.048923,8.1
CANDIDATE,20.5736113,76.0,11.222,0.007808,12.3
CANDIDATE,0.954388314,57.2,6.26,0.007467,56.3
CANDIDATE,5.77451117,156.3,3.752,0.011499,11.2
CANDIDATE,10.1384691,92.8,4.026,0.008748,9.1
CANDIDATE,8.6040858,87.6,3.01,0.008743,6.4
CANDIDATE,65.415183,417.1,4.224,0.018514,8.9
CANDIDATE,72.28198,1265.0,2.478,0.033111,5.4
CANDIDATE,371.70965709,23791.335898271922,4.65,0.28364628616454735,259.8950005434192
CANDIDATE,75.906736,26.9,11.64,0.004771,9.2
CANDIDATE,2.15888911,102.4,1.791,0.009185,9.9
CANDIDATE,17.5806026,138.8,4.17,0.012611,8.4
CANDIDATE,2.71772323,70.3,3.22,0.007496,9.3
CANDIDATE,23.9830523,83.2,8.77,0.008278,11.3
CANDIDATE,134.413808,206.1,13.907,0.013076,12.5
CANDIDATE,347.97611,341.3,16.77,0.016926,11.9
CANDIDATE,11.8187288,249.0,4.017,0.014436,10.3
CANDIDATE,5.78901936,110.3,3.102,0.009509,7.8
CANDIDATE,12.26708306,23791.335898271922,2.7,0.28364628616454735,259.8950005434192
CANDIDATE,6.33342309,123.3,3.46,0.113908,7.5
CANDIDATE,5.522479,33.1,2.666,0.005574,8.6
CANDIDATE,9.4588054,270.0,3.66,0.01527,8.6
CANDIDATE,71.008017,170.2,5.395,0.011971,6.6
CANDIDATE,2.90805147,103.1,2.812,0.01017,8.3
CANDIDATE,2.56271232,29.4,2.163,0.004923,8.2
CANDIDATE,15.08186,81.6,4.004,0.008867,7.1
CANDIDATE,2.44693823,26.4,0.954,0.00495,9.0
CANDIDATE,13.05609,170.8,3.498,0.011992,10.8
CANDIDATE,3.64049242,42.1,1.194,0.005936,9.5
CANDIDATE,5.1581317,37.9,7.773,0.005502,13.0
CANDIDATE,25.9136674,109.7,10.498,0.013137,16.1
CANDIDATE,6.96197304,151.3,2.806,0.010933,8.8
CANDIDATE,7.8935324,47.6,3.444,0.006404,8.3
CANDIDATE,1.320499473,204.0,1.184,0.012893,12.0
CANDIDATE,13.1538409,104.6,11.56,0.009369,10.6
CANDIDATE,36.0484798,127.6,5.763,0.01029,8.5
CANDIDATE,4.2742605,263.8,2.687,0.015001,11.4
CANDIDATE,27.556452,289.2,8.23,0.015347,6.7
CANDIDATE,566.28176,1200.0,20.39,0.031803,8.9
CANDIDATE,0.52740121,1316.0,4.807,0.033391,31.1
CANDIDATE,1.400903699,136.5,0.883,0.0109,9.8
CANDIDATE,17.3816224,59099.0,2.73456,0.238323,1149.7
CANDIDATE,28.655498,173.6,8.58,0.01209,10.1
CANDIDATE,13.4450174,196.2,2.118,0.013056,8.3
CANDIDATE,26.1556767,295.0,1.542,0.015481,7.0
CANDIDATE,4.60687717,258.7,2.295,0.01465,7.5
CANDIDATE,502.20642,447.9,9.39,0.027256,7.1
CANDIDATE,8.3613732,104.7,3.649,0.009364,9.5
CANDIDATE,10.5113779,29.9,4.74,0.00507,8.8
CANDIDATE,1.58487898,42.9,1.791,0.006011,9.3
CANDIDATE,20.9525604,232.9,3.986,0.01516,9.8
CANDIDATE,3.72920972,14.4,5.012,0.003585,9.6
CANDIDATE,5.704593,129.9,1.149,0.010452,8.5
CANDIDATE,1.36752316,61.0,1.208,0.007198,11.7
CANDIDATE,1.9997244,85.1,1.976,0.008536,8.9
CANDIDATE,14.137062,393.0,2.264,0.017714,7.5
CANDIDATE,4.78113942,105.8,2.733,0.009326,9.6
CANDIDATE,7.18864064,133.5,2.364,0.010693,9.3
CANDIDATE,27.122801,234.7,5.255,0.014111,8.1
CANDIDATE,5.62241111,464.1,1.185,0.019835,8.5
CANDIDATE,11.2901559,163.8,10.475,0.012221,8.6
CANDIDATE,28.24753303,23791.335898271922,13.2,0.28364628616454735,259.8950005434192
CANDIDATE,7.1356633,255.5,1.789,0.015893,9.8
CANDIDATE,14.5909249,146.9,1.591,0.011062,6.3
CANDIDATE,11.8496351,183.8,3.319,0.012962,9.6
CANDIDATE,455.62395,1112.1,13.07,0.030751,14.0
CANDIDATE,1.75173647,68.4,5.122,0.008072,10.2
CANDIDATE,407.14656,82.3,23.26,0.008994,8.2
CANDIDATE,487.83894,453.3,32.77,0.019229,8.8
CANDIDATE,6.853888,653.8,2.561,0.023359,8.2
CANDIDATE,7.34672485,143.0,2.136,0.010778,10.1
CANDIDATE,6.933574,276.7,2.43,0.015042,8.0
CANDIDATE,0.673141323,229.5,0.921,0.013791,10.5
CANDIDATE,8.60965352,63.2,2.218,0.007199,9.9
CANDIDATE,13.8911152,204.9,5.062,0.013015,10.3
CANDIDATE,6.76890076,123.1,3.616,0.010077,10.8
CANDIDATE,1.96134311,207.8,11.856,0.173014,59.5
CANDIDATE,486.77832,370.8,15.29,0.017214,10.4
CANDIDATE,28.2682167,197.0,1.355,0.01329,6.0
CANDIDATE,1.6037058,32.8,9.067,0.005632,22.4
CANDIDATE,0.70965042,223.4,1.318,0.013629,9.4
CANDIDATE,3.62657392,98.5,1.791,0.009052,10.7
CANDIDATE,0.902403563,4759.5,1.7129,0.074796,220.3
CANDIDATE,8.7998722,270.3,1.153,0.014814,7.4
CANDIDATE,6.87778029,124.0,3.199,0.01024,10.1
CANDIDATE,12.9489256,331.0,2.162,0.016341,7.2
CANDIDATE,130.235324,750.1,5.678,0.024722,9.7
CANDIDATE,17.1677675,335.1,2.975,0.016943,7.4
CANDIDATE,8.50207749,117.3,3.057,0.009619,10.5
CANDIDATE,1.322475635,997.3,5.307,0.234504,53.9
CANDIDATE,3.773744,85.2,15.2,0.010794,5.7
CANDIDATE,18.1772927,213.1,4.703,0.013378,7.9
CANDIDATE,3.09872834,248.0,1.89,0.014297,10.1
CANDIDATE,19.9310602,97.9,8.48,0.008906,14.2
CANDIDATE,0.813998812,183.4,0.675,0.012555,13.7
CANDIDATE,14.7639145,162.5,3.14,0.01158,7.7
CANDIDATE,1.118510435,72.7,1.111,0.00789,9.9
CANDIDATE,2.64185268,149.8,1.76,0.011112,7.9
CANDIDATE,2.54031121,173.3,1.83,0.012081,10.1
CANDIDATE,1.371587993,456.1,12.901,0.028042,43.3
CANDIDATE,5.89773974,77.9,2.243,0.008134,8.1
CANDIDATE,1.74145041,370.6,1.712,0.017531,10.9
CANDIDATE,20.2944118,453.9,0.357,7.728274,5.6
CANDIDATE,17.9908273,660.0,1.436,0.022928,10.9
CANDIDATE,198.11309,53.3,15.59,0.006707,8.3
CANDIDATE,5.70509519,283.6,1.58,0.015647,9.2
CANDIDATE,129.847318,198.4,13.057,0.012907,11.1
CANDIDATE,0.8867443,23791.335898271922,3.16,0.28364628616454735,259.8950005434192
CANDIDATE,2.28494301,161.8,1.01,0.01156,10.6
CANDIDATE,439.21978,342.3,9.392,0.017205,10.3
CANDIDATE,22.2548897,83.8,13.454,0.008284,11.8
CANDIDATE,1.01485981,243.0,1.65,0.014362,8.4
CANDIDATE,15.3902613,76.8,3.431,0.008048,9.4
CANDIDATE,279.036565,395.2,31.92,0.217619,31.7
CANDIDATE,26.8552365,194.2,2.185,0.014325,6.7
CANDIDATE,16.2347636,115.5,4.2,0.009904,10.7
CANDIDATE,2.3518268,576.6,5.797,0.255735,24.5
CANDIDATE,3.57944367,117.2,1.869,0.009952,8.5
CANDIDATE,8.2553499,54.5,3.959,0.00834,10.0
CANDIDATE,10.6982275,246.0,3.198,0.014411,9.1
CANDIDATE,7.20558084,58.0,2.997,0.007176,8.7
CANDIDATE,392.50115,391.2,9.88,0.017596,8.9
CANDIDATE,5.29655591,135.4,3.93,0.010809,9.3
CANDIDATE,8.8324193,74.1,2.252,0.007933,8.1
CANDIDATE,5.88836941,119.9,1.05,0.01018,8.3
CANDIDATE,521.10826,244.7,18.36,0.014478,8.7
CANDIDATE,3.39401963,98.4,2.984,0.009127,10.0
CANDIDATE,5.52507406,61.5,2.565,0.007094,9.8
CANDIDATE,3.226232203,36.3,0.4022,0.006444,9.9
CANDIDATE,2.352446342,32.5,1.6802,0.005663,7.2
CANDIDATE,3.90735046,109.3,2.896,0.009441,10.0
CANDIDATE,377.501257,541.4,11.98,0.021072,13.9
CANDIDATE,7.1969168,47.1,4.525,0.006392,10.4
CANDIDATE,0.947554749,65.4,1.097,0.00734,12.4
CANDIDATE,50.271927,574.5,6.073,0.022157,9.3
CANDIDATE,128.208643,212.2,2.745,0.014778,8.9
CANDIDATE,6.63448023,71.2,3.603,0.007791,10.3
CANDIDATE,1.002591901,143.2,1.247,0.010829,11.1
CANDIDATE,3.37116682,71.4,4.708,0.007721,9.8
CANDIDATE,6.613671,32.8,4.211,0.005244,10.2
CANDIDATE,1.48062814,62.5,2.898,0.007436,10.3
CANDIDATE,2.68814059,145.2,1.12,0.011448,9.1
CANDIDATE,97.991569,126.8,4.665,0.011037,9.0
CANDIDATE,1.057080807,60.6,1.82,0.009363,11.3
CANDIDATE,317.062416,442.9,7.438,0.020361,9.8
CANDIDATE,13.4959496,253.6,2.085,0.014581,7.3
CANDIDATE,43.2675604,69.1,8.331,0.008532,10.0
CANDIDATE,11.3251153,297.2,2.126,0.015813,7.0
CANDIDATE,16.9163386,64.2,2.521,0.007691,6.3
CANDIDATE,37.0200232,581.0,1.421,0.022145,6.6
CANDIDATE,0.565713361,86.4,0.954,0.008445,11.6
CANDIDATE,82.97062172,23791.335898271922,8.22,0.28364628616454735,259.8950005434192
CANDIDATE,5.22422449,23791.335898271922,4.56,0.28364628616454735,259.8950005434192
CANDIDATE,22.50053441,23791.335898271922,7.44,0.28364628616454735,259.8950005434192
CANDIDATE,4.88698386,125.4,1.127,0.0109,10.1
CANDIDATE,8.47484677,217.8,2.067,0.015752,9.7
CANDIDATE,13.56092626,23791.335898271922,2.53,0.28364628616454735,259.8950005434192
CANDIDATE,34.0357766,386.6,3.849,0.019173,9.6
CANDIDATE,42.48452259,23791.335898271922,4.16,0.28364628616454735,259.8950005434192
CANDIDATE,4.74701479,3622.0,2.464,63.561352,10.1
CANDIDATE,1.96682825,214.3,1.645,0.01358,9.5
CANDIDATE,4.237447181,350.1,0.3792,0.020826,11.1
CANDIDATE,4.0953585,226.8,44.35,0.041799,60.2
CANDIDATE,0.92623983,411.4,1.267,0.018003,9.1
CANDIDATE,0.875197345,0.0,0.052,0.003712,0.0
CANDIDATE,13.2298203,157.8,3.566,0.011692,10.0
CANDIDATE,3.71840884,77.2,3.611,0.008047,9.6
CANDIDATE,5.32737192,107.7,2.226,0.009419,6.8
CANDIDATE,5.90260586,337.7,1.832,0.01638,8.2
CANDIDATE,22.80265,53.1,19.34,0.006509,11.8
CANDIDATE,29.9315174,353.0,2.53,0.017879,5.6
CANDIDATE,0.602277579,34.6,2.38,0.005841,26.7
CANDIDATE,27.2173855,155.9,3.268,0.012067,6.7
CANDIDATE,6.27651592,166.0,1.973,0.011632,8.9
CANDIDATE,16.214474,161.7,4.149,0.012247,9.4
CANDIDATE,0.9951412,101.7,5.588,0.018188,17.6
CANDIDATE,43.535891,576.6,4.712,0.021864,13.9
CANDIDATE,4.7368156,35.3,2.84,0.005463,6.9
CANDIDATE,40.7698541,239.8,2.997,0.014137,8.8
CANDIDATE,129.222771,445.3,7.272,0.022805,12.0
CANDIDATE,5.01880305,98.7,1.823,0.009155,10.3
CANDIDATE,23.59919017,23791.335898271922,2.05,0.28364628616454735,259.8950005434192
CANDIDATE,299.70688,230.7,15.39,0.013829,8.6
CANDIDATE,14.461834,80.2,7.156,0.008045,9.0
CANDIDATE,4.48538145,168.1,2.297,0.011912,8.2
CANDIDATE,4.84847245,554.7,0.874,0.021308,11.4
CANDIDATE,11.8436119,199.3,6.044,0.012914,10.4
CANDIDATE,4.88446644,221.0,2.057,0.014899,9.1
CANDIDATE,8.9772888,97.5,4.72,0.009644,10.3
CANDIDATE,3.03359398,95.6,4.026,0.008811,12.3
CANDIDATE,21.9139549,584.4,3.271,0.226556,11.8
CANDIDATE,9.3888216,192.7,4.154,0.154393,9.6
CANDIDATE,2.6528082,153.1,2.297,0.011494,9.8
CANDIDATE,2.43135542,123.6,1.401,0.010274,9.3
CANDIDATE,12.54474243,263.1,1.24,0.014829,10.8
CANDIDATE,3.07551068,46.1,1.683,0.006171,10.1
CANDIDATE,6.29340543,96.4,3.024,0.009164,8.7
CANDIDATE,7.7021729,74.6,3.987,0.008061,9.5
CANDIDATE,2.52557582,35.4,2.32,0.005487,10.7
CANDIDATE,8.2927558,103.3,4.784,0.009775,8.4
CANDIDATE,22.786522,228.3,2.197,0.014069,7.9
CANDIDATE,1.284241817,166.5,1.965,0.011768,13.3
CANDIDATE,15.9474242,191.7,1.127,0.012609,6.5
CANDIDATE,50.0122,210.4,3.426,0.01348,8.3
CANDIDATE,5.60682001,150.7,2.714,0.011169,9.9
CANDIDATE,3.17796408,47.7,0.542,0.00811,6.0
CANDIDATE,3.66520844,65.8,3.308,0.007315,10.3
